,Date,Close.Last,Volume,Open,High,Low
556,1/19/2021,1.924,256276000,1.7605,2.012,1.6159
555,1/20/2021,1.8674,181862200,2.0686,2.1,1.7291
554,1/21/2021,1.8737,64823840,1.8862,1.924,1.7919
553,1/22/2021,2.2069,268273400,1.8297,2.3515,1.7668
552,1/25/2021,2.7791,443238100,2.9614,3.0683,2.4207
551,1/26/2021,3.1186,456850200,3.2003,3.2632,2.7476
550,1/27/2021,12.512,1253254000,12.7887,12.8013,6.9225
549,1/28/2021,5.4261,591223900,7.5324,10.3743,4.0931
548,1/29/2021,8.3372,602193300,8.9974,10.0599,7.2935
547,2/1/2021,8.3623,434608000,10.6887,10.8459,8.1171
546,2/2/2021,4.9168,462775900,5.9605,6.3503,3.7725
545,2/3/2021,5.6398,221405100,5.5644,6.1428,4.9608
544,2/4/2021,4.4578,162985800,5.4701,5.4952,4.4012
543,2/5/2021,4.2943,197097600,4.5081,5.1997,4.0994
542,2/8/2021,3.8856,128756000,4.3258,4.3321,3.6153
541,2/9/2021,3.4581,102588100,3.653,3.653,3.3072
540,2/10/2021,3.6467,152810800,3.5901,4.1434,3.4267
539,2/11/2021,3.5273,55920390,3.5336,3.6782,3.4392
538,2/12/2021,3.5147,46773030,3.5964,3.7536,3.4707
537,2/16/2021,3.5524,61165710,3.7913,3.8039,3.4518
536,2/17/2021,3.4895,38849050,3.5084,3.5336,3.3449
535,2/18/2021,3.4644,130540800,3.6719,3.9297,3.433
534,2/19/2021,3.5839,40249110,3.4833,3.6279,3.4644
533,2/22/2021,4.1183,173409000,3.7285,4.2,3.6153
532,2/23/2021,4.8413,264876400,4.3824,4.9419,3.7788
531,2/24/2021,5.7153,376881800,4.5458,6.1806,4.3949
530,2/25/2021,5.2123,445717400,6.847,6.9162,4.9357
529,2/26/2021,5.0363,137028000,5.1494,5.665,4.7974
528,3/1/2021,5.7719,143586500,5.5707,5.9385,5.294
527,3/2/2021,5.6147,78135440,5.7467,5.9102,5.3506
526,3/3/2021,5.3946,55651870,5.6273,5.7467,5.3443
525,3/4/2021,5.0488,77822640,5.1872,5.4009,4.7156
524,3/5/2021,5.0614,59734130,5.0803,5.1997,4.7973
523,3/8/2021,5.841,114343800,5.3632,5.9605,5.2249
522,3/9/2021,6.6018,150415600,5.8976,6.7716,5.797
521,3/10/2021,6.1931,261918600,6.9288,7.8405,5.9794
520,3/11/2021,6.4635,83933590,6.6961,6.8345,6.2246
519,3/12/2021,7.0168,111146700,6.3881,7.1677,6.2497
518,3/15/2021,8.8276,278969200,7.6581,9.1105,7.4506
517,3/16/2021,8.1863,125967600,8.5635,8.5635,7.7587
516,3/17/2021,8.5258,78053640,8.3246,8.5887,8.1737
515,3/18/2021,8.8024,122212300,9.0162,9.142,8.5321
514,3/19/2021,8.7584,153206000,8.8905,8.9156,8.3497
513,3/22/2021,7.853,88760140,8.268,8.2932,7.3941
512,3/23/2021,6.7024,87923240,7.2054,7.5009,6.5201
511,3/24/2021,5.6713,81850720,6.803,7.0482,5.6147
510,3/25/2021,6.8785,131192800,5.6336,7.1143,5.6273
509,3/26/2021,6.4384,84633070,7.086,7.2494,6.2937
508,3/29/2021,6.5075,37330710,6.4887,6.7653,6.344
507,3/30/2021,6.5075,39020490,6.4824,6.6144,6.1366
506,3/31/2021,6.4195,29832330,6.539,6.583,6.3189
505,4/1/2021,5.8851,77473910,6.4321,6.4509,5.753
504,4/5/2021,6.671,96082320,6.3503,7.0734,6.1114
503,4/6/2021,6.4132,44066950,6.539,6.6018,6.2875
502,4/7/2021,6.1931,28804330,6.3315,6.4006,6.1931
501,4/8/2021,6.1554,33408680,6.2937,6.2937,5.9731
500,4/9/2021,5.9228,29254600,6.036,6.124,5.8096
499,4/12/2021,5.4198,51269800,5.9354,5.9668,5.3506
498,4/13/2021,5.5581,44049130,5.4449,5.7342,5.2249
497,4/14/2021,5.8788,51166340,5.6587,6.168,5.5958
496,4/15/2021,6.2246,45198900,6.212,6.4321,6.0234
495,4/16/2021,5.8662,40696680,6.2875,6.3063,5.7153
494,4/19/2021,6.0737,32814330,5.9605,6.168,5.8976
493,4/20/2021,5.8348,27008910,6.0988,6.1051,5.665
492,4/21/2021,6.1491,23598230,5.8159,6.168,5.7467
491,4/22/2021,6.2812,49923510,6.256,6.6961,6.1554
490,4/23/2021,6.3881,27595210,6.344,6.5264,6.2623
489,4/26/2021,7.2306,78592890,6.7213,7.5198,6.6458
488,4/27/2021,7.2054,51629820,7.3438,7.6852,7.0545
487,4/28/2021,6.8219,39720470,6.8219,7.1614,6.6961
486,4/29/2021,6.4132,37782920,6.8848,6.9414,6.344
485,4/30/2021,6.3063,27741040,6.3315,6.4006,6.212
484,5/3/2021,6.1051,31251230,6.3566,6.3629,6.0422
483,5/4/2021,5.9039,35222380,6.0517,6.1303,5.6901
482,5/5/2021,5.7656,15834150,5.9165,6.0171,5.709
481,5/6/2021,5.6587,39586270,5.8662,5.9102,5.6147
480,5/7/2021,5.9794,38244970,5.8599,6.1554,5.7467
479,5/10/2021,6.124,41015270,6.2246,6.3818,6.0108
478,5/11/2021,6.3189,49600980,6.2434,6.5893,6.036
477,5/12/2021,6.4887,54423480,6.3063,6.6804,6.3
476,5/13/2021,8.0291,296525000,6.8408,8.9282,6.6899
475,5/14/2021,8.1611,207589900,8.3686,9.0131,7.9033
474,5/17/2021,8.771,147923000,8.595,9.0414,8.4189
473,5/18/2021,8.8213,172488400,8.9596,9.2237,8.5335
472,5/19/2021,7.9473,89024110,8.1423,8.3686,7.633
471,5/20/2021,7.8908,61419730,7.9159,8.1674,7.5638
470,5/21/2021,7.5952,53937710,7.9285,8.0731,7.5764
469,5/24/2021,8.6012,113319200,7.7839,8.7773,7.6518
468,5/25/2021,10.3177,213644100,8.5572,10.4812,8.5208
467,5/26/2021,12.2983,379064100,11.1665,12.5435,10.8522
466,5/27/2021,16.6743,705545700,11.701,18.7115,11.5123
465,5/28/2021,16.4228,660623600,20.0004,23.0875,15.1968
464,6/1/2021,20.145,508694600,20.0507,21.0818,17.9381
463,6/2/2021,39.328,766462500,23.5905,45.6595,22.3771
462,6/3/2021,32.2798,598142200,36.5301,43.2577,23.6786
461,6/4/2021,30.1232,337710100,30.6765,36.1403,28.9475
460,6/7/2021,34.581,349094900,32.9337,37.5234,32.3804
459,6/8/2021,34.6125,214490300,35.9391,38.1146,33.1789
458,6/9/2021,31.0223,150361300,32.8205,33.5687,30.2552
457,6/10/2021,26.9166,224860600,30.1358,32.3804,24.9675
456,6/11/2021,31.06,218006600,28.0924,31.1858,26.4136
455,6/14/2021,35.8385,301467300,32.5879,38.0706,32.393
454,6/15/2021,37.1212,285582100,36.7125,40.6861,35.6687
453,6/16/2021,34.6942,166450700,35.2978,36.0523,32.6068
452,6/17/2021,38.1837,303576000,33.9523,40.1328,33.311
451,6/18/2021,37.2595,243645900,38.517,40.8402,35.7442
450,6/21/2021,35.0149,185876100,38.5673,39.6173,33.5939
449,6/22/2021,36.637,169494100,34.0151,36.9325,32.0975
448,6/23/2021,36.6559,116291800,35.8637,38.4164,35.7128
447,6/24/2021,35.6499,80351220,36.4547,36.9451,34.996
446,6/25/2021,33.99,77596930,35.0526,35.3921,33.3047
445,6/28/2021,36.5364,99310240,34.6439,37.3224,34.1598
444,6/29/2021,35.4801,63604140,37.1337,38.3535,35.3229
443,6/30/2021,35.6373,59020630,35.2098,36.5804,34.361
442,7/1/2021,34.0906,57765980,35.7505,36.2849,33.0284
441,7/2/2021,32.6696,90762310,33.1789,33.4807,30.0352
440,7/6/2021,31.4121,62370280,33.6128,34.625,31.2487
439,7/7/2021,28.3376,95320210,29.9912,30.8023,26.9103
438,7/8/2021,30.1421,145078200,25.7471,31.3053,24.3702
437,7/9/2021,29.0418,57858590,30.4124,30.7582,28.8091
436,7/12/2021,26.7909,62986390,27.8472,29.2681,26.4513
435,7/13/2021,24.7411,86807270,25.5082,26.4953,24.3325
434,7/14/2021,21.019,137830700,24.3953,24.6028,20.9027
433,7/15/2021,22.6348,199584500,20.2456,23.5151,20.2079
432,7/16/2021,21.981,126825700,23.7855,24.2382,21.566
431,7/19/2021,21.7672,112891300,20.7172,22.2199,19.5854
430,7/20/2021,27.0927,168673400,22.0941,27.91,22.0878
429,7/21/2021,25.6403,158023700,26.2816,29.2681,25.219
428,7/22/2021,23.4145,93985850,25.2504,26.2438,23.3579
427,7/23/2021,23.2573,85474780,23.754,24.1438,21.8112
426,7/26/2021,25.3322,97977560,24.0935,25.6843,23.622
425,7/27/2021,23.8986,55288890,25.1435,25.3385,23.3013
424,7/28/2021,24.4582,71021420,23.5214,24.8732,22.6851
423,7/29/2021,23.9741,59446200,23.8923,25.307,23.5591
422,7/30/2021,23.2762,52996170,23.6031,24.6405,23.1316
421,8/2/2021,22.1319,59061670,23.6283,24.1941,22.0124
420,8/3/2021,21.1196,61740110,22.1067,22.141,20.6103
419,8/4/2021,18.7618,85496570,21.6477,22.157,18.7429
418,8/5/2021,21.0693,108565100,19.5414,21.4528,18.177
417,8/6/2021,20.56,52858830,21.0127,21.1133,19.8495
416,8/9/2021,21.2516,81054620,20.5474,22.245,20.3399
415,8/10/2021,19.9627,116181500,23.2007,23.3639,19.7684
414,8/11/2021,19.8369,69684260,19.8558,20.0633,18.4851
413,8/12/2021,20.7926,71204130,19.4345,21.4402,19.3339
412,8/13/2021,21.0441,57990800,20.2456,21.6792,20.0444
411,8/16/2021,22.4399,86750320,21.283,22.748,20.5663
410,8/17/2021,23.3642,86868910,21.9998,24.3804,21.7483
409,8/18/2021,22.9807,57948000,23.4648,24.3325,22.9429
408,8/19/2021,21.2642,47920570,23.0058,23.1253,20.9561
407,8/20/2021,21.6351,55432560,21.3145,21.7546,20.2456
406,8/23/2021,23.1253,75319330,22.025,23.8483,21.6289
405,8/24/2021,27.8283,228489600,23.3831,30.3055,22.8549
404,8/25/2021,27.6397,209271500,28.2307,30.3684,27.143
403,8/26/2021,25.3447,109710200,26.904,28.1552,25.1938
402,8/27/2021,25.678,72507380,25.1561,26.1433,24.7663
401,8/30/2021,27.2436,108370900,26.269,28.74,25.9546
400,8/31/2021,29.6328,127659600,27.7654,29.6517,27.6963
399,9/1/2021,27.4699,82772360,29.6517,30.0855,27.0675
398,9/2/2021,27.9037,67955360,27.5831,28.2307,26.64
397,9/3/2021,27.6774,52212640,27.3756,28.1678,26.7028
396,9/7/2021,30.0729,102133700,28.2936,30.1358,28.2181
395,9/8/2021,29.8026,97372930,29.5699,31.06,28.7525
394,9/9/2021,30.5067,85960950,29.0669,30.8085,28.5199
393,9/10/2021,31.5379,90152710,30.9029,32.5062,30.7771
392,9/13/2021,32.4999,75110960,32.5816,33.1915,31.6574
391,9/14/2021,29.7397,65850320,32.0032,32.4127,29.5259
390,9/15/2021,29.4505,76214210,29.1927,30.0163,27.5202
389,9/16/2021,28.9475,57581890,29.2241,30.6136,28.8909
388,9/17/2021,27.7906,68730250,28.9852,29.1612,27.7906
387,9/20/2021,25.3322,70807630,26.3759,27.2427,24.2256
386,9/21/2021,24.4079,64696300,25.7597,26.0867,23.6723
385,9/22/2021,25.2001,52441280,24.2067,25.5082,23.7289
384,9/23/2021,25.1373,41271080,25.8132,26.313,25.0555
383,9/24/2021,25.1561,32555860,25.0304,25.4768,24.6783
382,9/27/2021,24.7097,31225530,25.2253,25.5459,24.6531
381,9/28/2021,23.2573,39523310,24.4582,24.6028,23.1881
380,9/29/2021,22.3456,43007780,23.4208,24.0558,22.2387
379,9/30/2021,23.9301,102819800,22.1256,26.269,21.2139
378,10/1/2021,24.1816,65919010,24.7789,25.2316,23.7352
377,10/4/2021,23.119,39943200,24.4582,24.5399,22.8423
376,10/5/2021,23.3013,37702830,23.1756,23.9552,22.7543
375,10/6/2021,23.1567,35450520,22.8612,23.6723,22.4085
374,10/7/2021,23.9804,37704300,23.1253,24.2382,23.0121
373,10/8/2021,23.3831,29643140,23.842,24.3828,23.3013
372,10/11/2021,23.4208,37351440,23.1693,24.3073,22.8223
371,10/12/2021,23.1504,25223400,23.4208,23.622,22.7732
370,10/13/2021,23.8358,33484460,23.0875,23.9867,22.7103
369,10/14/2021,25.1938,67688180,23.7666,25.8415,23.7352
368,10/15/2021,25.6151,46524700,25.2756,26.2753,25.0115
367,10/18/2021,27.0549,50096260,25.6497,27.4322,25.4579
366,10/19/2021,25.6528,52769250,27.0109,27.9417,25.6151
365,10/20/2021,25.7031,31219960,25.5585,26.2501,25.3385
364,10/21/2021,24.672,33977570,25.7094,26.3696,24.3953
363,10/22/2021,23.0121,46324160,23.4585,23.6854,22.6097
362,10/25/2021,23.1567,30905450,22.7795,23.7975,22.4965
361,10/26/2021,22.6663,27674760,22.9681,23.5151,22.4977
360,10/27/2021,21.8552,25904060,22.8423,23.1316,21.742
359,10/28/2021,22.1507,23812230,22.0627,22.6782,21.9181
358,10/29/2021,22.2387,32841460,22.2199,23.0308,21.7106
357,11/1/2021,23.3076,34054610,22.4148,23.3799,22.2513
356,11/2/2021,24.389,44361690,23.6534,24.3953,23.0315
355,11/3/2021,25.6465,82198010,25.7723,27.7969,24.4456
354,11/4/2021,25.1813,28553680,25.395,25.9672,24.5902
353,11/5/2021,26.2187,40076990,25.8792,26.3885,25.1058
352,11/8/2021,28.3313,70347850,26.7091,28.8909,26.2627
351,11/9/2021,25.1058,37893480,26.6777,26.7846,24.6783
350,11/10/2021,24.0747,32463560,24.389,25.6963,23.9238
349,11/11/2021,24.8103,30474070,23.8923,25.2756,23.578
348,11/12/2021,25.1498,23623090,24.8983,25.4264,24.5965
347,11/15/2021,26.8349,39918800,25.3699,27.1807,25.2819
346,11/16/2021,26.7846,38388190,26.3885,27.9367,25.9232
345,11/17/2021,26.4891,23321980,26.6211,27.6648,26.4199
344,11/18/2021,25.4076,25262020,26.6525,26.6588,25.0115
343,11/19/2021,25.6968,20692330,25.2756,26.0174,24.9361
342,11/22/2021,25.9295,28831820,26.0992,27.0298,25.3322
341,11/23/2021,24.6217,27386490,25.9358,26.4262,23.9364
340,11/24/2021,24.4519,18270760,24.6091,24.7286,23.6094
339,11/26/2021,23.6597,19731780,22.8172,23.9929,22.7166
338,11/29/2021,23.163,24063830,24.0558,24.1627,22.5845
337,11/30/2021,21.3396,41354770,23.119,23.295,20.5914
336,12/1/2021,17.9633,63510560,21.8238,21.966,16.8818
335,12/2/2021,19.0384,54901260,18.4034,19.6288,16.9824
334,12/3/2021,18.2399,66188560,19.3842,19.5317,15.9136
333,12/6/2021,18.1016,45067390,17.6678,19.1579,17.0704
332,12/7/2021,19.5163,47927070,18.8812,19.9187,18.548
331,12/8/2021,20.3399,46241520,19.3528,21.3271,18.7178
330,12/9/2021,18.5229,36556770,19.9627,20.7172,18.4285
329,12/10/2021,17.2528,58858890,18.4537,18.8184,16.3474
328,12/13/2021,14.6121,84199780,17.2842,17.3722,14.1216
327,12/14/2021,15.4043,107045800,13.1471,15.7941,13.0779
326,12/15/2021,15.5049,53208190,15.4671,15.8947,14.1656
325,12/16/2021,15.3728,43702390,15.9387,16.2657,15.1394
324,12/17/2021,18.3091,144753100,15.3351,19.3088,14.8698
323,12/20/2021,18.6738,66938160,18.2085,19.3025,17.674
322,12/21/2021,19.051,46852460,18.4851,20.2645,18.2651
321,12/22/2021,18.0324,36983790,18.8246,19.1642,17.63
320,12/23/2021,17.9318,37005880,18.1456,18.504,16.863
319,12/27/2021,18.045,30785600,17.8249,18.4788,16.9824
318,12/28/2021,17.4288,31588100,17.7181,18.6989,17.3471
317,12/29/2021,17.5734,30983390,17.4446,17.8249,16.7372
316,12/30/2021,18.1959,36056430,17.5483,18.9818,17.4059
315,12/31/2021,17.1019,23408020,18.0827,18.4851,17.0453
314,1/3/2022,16.6743,26810810,17.2371,17.6866,16.6115
313,1/4/2022,16.0267,33347930,16.7687,16.7687,15.4923
312,1/5/2022,14.304,45172060,15.8255,15.9073,14.0599
311,1/6/2022,14.1216,59112720,14.436,14.9453,13.0779
310,1/7/2022,14.4549,49480990,14.8447,15.2785,14.1091
309,1/10/2022,14.3228,37784000,14.0965,14.3796,13.3608
308,1/11/2022,14.3291,36063760,14.0839,14.9327,13.889
307,1/12/2022,14.2851,27472090,14.3731,14.6874,13.8638
306,1/13/2022,12.9899,41004990,14.2411,14.5555,12.905
305,1/14/2022,12.9333,56996640,12.7824,13.254,12.2668
304,1/18/2022,11.8456,55799860,12.4429,12.5044,11.1917
303,1/19/2022,11.5186,35096850,11.6507,12.2102,11.3363
302,1/20/2022,11.3614,51078730,11.6884,12.6755,11.286
301,1/21/2022,11.2986,65185650,11.1728,11.6695,10.1983
300,1/24/2022,10.4623,82538970,10.2108,10.871,8.9471
299,1/25/2022,10.0725,42434570,9.9908,10.4498,9.777
298,1/26/2022,10.0222,76722880,10.192,11.4149,9.8399
297,1/27/2022,9.1294,50530190,10.1291,10.4309,9.0508
296,1/28/2022,9.4689,53951580,9.1797,9.5884,8.4252
295,1/31/2022,10.0977,41447900,9.5192,10.2171,9.4312
294,2/1/2022,10.6007,124427700,11.4117,11.7638,10.3869
293,2/2/2022,9.6953,48626040,10.4057,10.7295,9.6701
292,2/3/2022,9.3495,39215120,9.4563,9.9656,9.2111
291,2/4/2022,9.6512,32396550,9.4312,9.8713,9.2677
290,2/7/2022,9.3746,29755160,9.821,10.0599,9.23
289,2/8/2022,10.3303,51272460,9.3683,10.5755,9.2111
288,2/9/2022,11.9084,75867370,10.2486,11.9462,10.148
287,2/10/2022,11.6884,98957390,11.2545,13.1785,11.2231
286,2/11/2022,11.8267,68425900,11.7072,12.3611,11.5255
285,2/14/2022,11.1602,46106740,11.8393,12.1725,11.1037
284,2/15/2022,12.248,39851980,11.3489,12.292,11.2923
283,2/16/2022,12.3674,49444600,12.1662,12.9396,12.1096
282,2/17/2022,11.9084,40130240,12.248,12.707,11.6129
281,2/18/2022,11.2545,31953540,11.9399,12.0719,11.1194
280,2/22/2022,10.3554,42968540,10.915,11.3992,10.1291
279,2/23/2022,9.8902,30155910,10.5189,10.7013,9.821
278,2/24/2022,11.1162,54405750,9.4123,11.1728,9.406
277,2/25/2022,11.1037,36944110,11.1351,11.2294,10.3932
276,2/28/2022,11.8581,42772330,11.3143,12.1599,11.0722
275,3/1/2022,11.5186,44003030,11.9462,12.2165,11.2105
274,3/2/2022,11.6507,35038170,11.3237,11.7513,10.8836
273,3/3/2022,11.3551,24825940,11.7135,11.7575,11.1901
272,3/4/2022,10.4183,39628150,11.3489,11.5186,10.28
271,3/7/2022,9.5632,39507300,10.6321,10.7516,9.368
270,3/8/2022,9.6764,35370430,9.5255,10.2234,9.0414
269,3/9/2022,9.8776,25206370,9.8839,10.2297,9.6984
268,3/10/2022,9.6324,25666510,9.8273,9.9405,9.2929
267,3/11/2022,8.9911,29202850,9.6261,9.6827,8.9691
266,3/14/2022,8.5258,32959760,8.8339,8.8999,8.1108
265,3/15/2022,9.1042,40853150,8.6515,9.2373,8.2806
264,3/16/2022,9.5758,39104460,9.1231,9.865,8.9471
263,3/17/2022,9.5506,24130430,9.3746,9.8147,9.3432
262,3/18/2022,9.9342,31992090,9.4186,9.9971,9.4123
261,3/21/2022,9.9719,34256730,9.865,10.4057,9.6041
260,3/22/2022,11.4809,81798910,9.9845,11.8896,9.9034
259,3/23/2022,13.0402,170142600,11.789,14.0525,11.4306
258,3/24/2022,12.7195,68471680,12.6064,12.9333,11.8581
257,3/25/2022,12.7258,71814740,12.5435,13.6438,12.3926
256,3/28/2022,18.4411,226704100,12.9585,18.6926,12.9082
255,3/29/2022,18.5103,212293100,18.8812,21.5848,16.6052
254,3/30/2022,16.1462,95384220,17.957,18.3757,15.9387
253,3/31/2022,15.4923,89238970,15.574,16.2971,14.6246
252,4/1/2022,14.6498,65735710,15.8004,15.8947,14.0462
251,4/4/2022,14.6561,51536250,14.763,14.9327,13.7947
250,4/5/2022,13.3357,41624070,14.5743,15.0647,13.2037
249,4/6/2022,12.8201,52212220,12.9836,13.7814,12.5814
248,4/7/2022,12.4052,53370520,12.971,13.1659,11.7104
247,4/8/2022,11.4683,42674680,12.3863,12.3863,11.3992
246,4/11/2022,11.7701,37554600,11.3363,11.8299,11.1414
245,4/12/2022,10.9528,42073100,11.8707,11.9525,10.8144
244,4/13/2022,11.6507,36748760,11.0345,11.6821,10.651
243,4/14/2022,11.33,25333690,11.4872,11.7502,11.2545
242,4/18/2022,10.9905,23892600,11.3803,11.4369,10.6667
241,4/19/2022,11.745,31744900,10.9276,11.8927,10.7516
240,4/20/2022,10.9025,23913480,11.5689,11.7324,10.8773
239,4/21/2022,10.5944,26372740,10.9465,11.3614,10.4749
238,4/22/2022,10.3869,26431730,10.7641,11.0722,10.1228
237,4/25/2022,10.6635,26444160,10.3051,10.7075,10.2391
236,4/26/2022,9.7456,24732780,10.6195,10.7453,9.7393
235,4/27/2022,9.9656,26605920,9.6764,10.2171,9.5884
234,4/28/2022,9.8336,29857680,9.8776,10.1385,9.2426
233,4/29/2022,9.6198,21342740,9.8273,10.0914,9.5695
232,5/2/2022,9.5947,23883220,9.4941,9.7393,9.186
231,5/3/2022,9.7518,31834290,9.5318,10.1322,9.2613
230,5/4/2022,9.8839,26421730,9.5695,10.0033,9.23
229,5/5/2022,9.2363,26987590,9.8587,9.9279,9.0288
228,5/6/2022,8.6515,33033080,9.2143,9.3306,8.5007
227,5/9/2022,7.8719,40732180,8.5698,8.5698,7.8153
226,5/10/2022,7.4444,55693440,8.268,8.8087,7.2306
225,5/11/2022,6.5201,58508740,7.2683,7.3249,6.234
224,5/12/2022,7.042,104887800,6.3158,8.6201,6.0988
223,5/13/2022,7.4255,58129260,7.6141,7.853,7.2243
222,5/16/2022,7.3626,40960020,7.4821,7.9599,7.2306
221,5/17/2022,8.1108,38183480,7.5827,8.1234,7.4444
220,5/18/2022,8.0228,53729440,8.0039,8.9408,7.8656
219,5/19/2022,8.224,50443580,8.0291,8.4881,7.9599
218,5/20/2022,7.5638,41387920,8.2869,8.3938,7.1866
217,5/23/2022,7.2809,24854420,7.5512,7.5575,7.1991
216,5/24/2022,6.5327,37689320,7.1237,7.1614,6.4761
215,5/25/2022,7.4695,53627960,6.5893,7.4695,6.539
214,5/26/2022,7.6896,71002370,7.3878,8.0982,7.2872
213,5/27/2022,9.0728,89906010,7.9536,9.098,7.7964
212,5/31/2022,9.0162,106975100,9.9027,10.1417,8.7584
211,6/1/2022,8.0542,55539670,8.8087,9.0014,8.0479
210,6/2/2022,8.3623,45309900,7.9788,8.5132,7.7336
209,6/3/2022,7.8279,39226050,8.0354,8.2114,7.6582
208,6/6/2022,7.5135,34537920,7.809,7.9096,7.4003
207,6/7/2022,8.2177,40370550,7.5575,8.3309,7.4255
206,6/8/2022,8.5006,51742170,8.0479,8.9596,7.9914
205,6/9/2022,8.0354,32363220,8.4063,8.5069,7.9002
204,6/10/2022,7.8153,26632520,7.9411,8.0039,7.589
203,6/13/2022,7.218,27915990,7.4884,7.6707,6.9728
202,6/14/2022,7.4946,25723540,7.2432,7.5764,6.9854
201,6/15/2022,8.0291,37213570,7.262,8.1548,7.2557
200,6/16/2022,7.4129,26518120,7.6833,7.8593,7.1866
199,6/17/2022,7.8782,33042340,7.4569,7.9914,7.4569
198,6/21/2022,7.8593,30357370,8.0165,8.1297,7.6833
197,6/22/2022,7.9222,26749740,7.8593,8.312,7.7776
196,6/23/2022,7.5764,36073130,8.0417,8.0542,7.1929
195,6/24/2022,7.8405,80758990,7.6518,7.9033,7.5009
194,6/27/2022,8.8842,77601860,7.9096,9.274,7.7367
193,6/28/2022,8.4126,39752690,8.8024,8.9911,8.3686
192,6/29/2022,8.5824,27690350,8.2177,8.7333,8.0479
191,6/30/2022,8.5195,25348270,8.4252,8.7081,8.1171
190,7/1/2022,8.5069,30952620,8.4755,8.9974,8.3372
189,7/5/2022,8.0354,30342380,8.5195,8.5384,7.897
188,7/6/2022,7.9033,25762110,7.9725,8.1988,7.6455
187,7/7/2022,9.1042,62763250,7.8845,9.2331,7.8027
186,7/8/2022,9.2174,48920800,8.7333,9.6324,8.7018
185,7/11/2022,9.3997,32497670,9.1105,9.4249,8.8465
184,7/12/2022,9.8084,52835300,9.3997,10.148,9.3117
183,7/13/2022,9.5192,36666700,9.4626,10.0159,9.3683
182,7/14/2022,9.4689,35302710,9.3997,9.8568,9.2614
181,7/15/2022,9.6638,26144350,9.6009,9.6764,9.2489
180,7/18/2022,10.3995,54040490,9.8084,10.6635,9.7644
179,7/19/2022,10.2863,50521490,10.9465,11.2043,10.2171
178,7/20/2022,11.0156,47582860,10.3869,11.1463,10.2674
177,7/21/2022,10.6887,39349970,11.2545,11.5501,10.6572
176,7/22/2022,9.7456,31469870,10.5001,10.6142,9.6072
175,7/25/2022,9.3746,20684450,9.777,9.7901,9.3023
174,7/26/2022,8.8213,21317070,9.2174,9.2614,8.7647
173,7/27/2022,9.1042,23191990,8.9471,9.1403,8.6861
172,7/28/2022,9.1671,24618690,9.1986,9.6135,8.9282
171,7/29/2022,9.1545,18222480,8.9974,9.3495,8.8276
170,8/1/2022,9.6638,23919730,9.0099,9.7456,9.0036
169,8/2/2022,10.6007,42734220,9.7141,10.6792,9.6261
168,8/3/2022,11.4495,41951880,10.8144,11.4872,10.5504
167,8/4/2022,11.7324,66585470,11.9336,12.4177,11.4746
166,8/5/2022,13.9456,125780200,10.6698,14.3165,10.3743
165,8/8/2022,15.0647,132819200,15.1276,17.2905,14.524
164,8/9/2022,14.1153,62368040,14.5869,14.9956,13.6689
163,8/10/2022,14.8824,64157030,14.7064,14.9618,13.0339
162,8/11/2022,16.0079,79337860,15.1339,16.3977,14.8887
161,8/12/2022,15.3665,73386050,16.9384,17.1019,15.0647
160,8/15/2022,15.2219,50182650,15.1339,15.398,14.2537
159,8/16/2022,15.5992,72301080,15.0962,16.4472,14.7127
158,8/17/2022,13.43,59412030,15.4609,16.0016,13.3797
157,8/18/2022,12.1285,50428990,13.7444,13.889,12.0216
156,8/19/2022,11.33,52461490,11.3426,11.921,11.0031
155,8/22/2022,10.46,151158700,11.33,13.05,10.3
154,8/23/2022,9.56,80188150,10.72,10.94,9.47
153,8/24/2022,9.58,50478310,9.59,9.9,9.23
152,8/25/2022,9.57,31596350,9.78,9.94,9.31
151,8/26/2022,9.17,36395480,9.58,9.67,8.96
150,8/29/2022,9.47,39602640,9.04,9.61,8.91
149,8/30/2022,9.27,25167530,9.59,9.6425,9.03
148,8/31/2022,9.12,33009710,9.11,9.28,8.68
147,9/1/2022,8.58,26335590,9.03,9.03,8.3
146,9/2/2022,8.88,27614750,8.78,9.17,8.35
145,9/6/2022,8.19,20866580,8.65,8.75,8.17
144,9/7/2022,8.39,21748240,8.07,8.455,7.89
143,9/8/2022,8.64,16708580,8.3,8.72,8.24
142,9/9/2022,9.72,36584220,8.86,9.73,8.78
141,9/12/2022,10.22,47225550,10.01,10.75,9.85
140,9/13/2022,9.72,24911240,9.63,9.8871,9.45
139,9/14/2022,9.91,22078180,9.52,9.93,9.21
138,9/15/2022,9.88,25060270,9.75,10.39,9.71
137,9/16/2022,8.98,31989610,9.62,9.675,8.98
136,9/19/2022,9.18,23541640,9.07,9.35,8.845
135,9/20/2022,8.71,17186950,9.23,9.32,8.62
134,9/21/2022,8.6,20213350,8.73,8.96,8.46
133,9/22/2022,7.85,26927270,8.62,8.66,7.73
132,9/23/2022,7.99,19910110,7.72,8.14,7.65
131,9/26/2022,6.83,43284750,7.65,7.97,6.81
130,9/27/2022,7.45,33360100,7.16,7.52,6.98
129,9/28/2022,7.67,24459510,7.3,7.71,7.11
128,9/29/2022,7.1,22501990,7.46,7.61,6.9
127,9/30/2022,6.97,16557020,6.97,7.28,6.82
126,10/3/2022,6.88,21499910,6.84,6.95,6.61
